Run 1; Fc 3-1; Cy 4; 3006; Conc 0.1524158 0.4572474 1.371742 4.115226 12.34568 37.03704 111.1111 333.3333 1000 nM_X 	Run 1; Fc 3-1; Cy 4; 3006; Conc 0.1524158 0.4572474 1.371742 4.115226 12.34568 37.03704 111.1111 333.3333 1000 nM_Y 	
-6.20000076293945 	0.00280000003840541 	
-6.10000038146973 	0.00289999988672207 	
-6 	0.00369999994290993 	
-5.89999961853027 	0.00340000004871399 	
-5.80000114440918 	0.00310000003082678 	
-5.70000076293945 	0.00459999995291582 	
-5.60000038146973 	0.00579999999172287 	
-5.5 	0.00560000001496519 	
-5.39999961853027 	0.00419999997393461 	
-5.30000114440918 	0.00410000000920263 	
-5.20000076293945 	0.00299999997150735 	
-5.10000038146973 	0.00119999999878928 	
-5 	-9.99999974737875E-05 	
-4.89999961853027 	-0.00180000002364977 	
-4.80000114440918 	-0.00189999999565771 	
-4.70000076293945 	-0.00169999995341641 	
-4.60000038146973 	-0.00389999999242718 	
-4.5 	-0.00469999999768334 	
-4.39999961853027 	-0.00620000001435983 	
-4.30000114440918 	-0.00660000001153094 	
-4.20000076293945 	-0.00919999998950516 	
-4.10000038146973 	-0.00890000002254965 	
-4 	-0.00839999998788699 	
-3.89999961853027 	-0.0120999999890046 	
-3.80000114440918 	-0.0125999999472697 	
-3.70000076293945 	-0.0145000000447908 	
-3.60000038146973 	-0.0122999999039166 	
-3.5 	-0.0118999999649532 	
-3.39999961853027 	-0.0129999995915568 	
-3.30000114440918 	-0.0151999992885976 	
-3.20000076293945 	-0.0177000003313879 	
-3.10000038146973 	-0.0180999998483458 	
-3 	-0.0184999981829606 	
-2.89999961853027 	-0.0193999995426566 	
-2.80000114440918 	-0.0200999985318049 	
-2.70000076293945 	-0.0185999988825643 	
-2.60000038146973 	-0.0207000012633216 	
-2.5 	-0.0238000012832345 	
-2.39999961853027 	-0.0118999989390431 	
-2.30000114440918 	-0.0137999989492528 	
-2.20000076293945 	-0.0325999981869245 	
-2.10000038146973 	-0.0344999998924322 	
-2 	-0.036699998214317 	
-1.89999961853027 	-0.0382999989160453 	
-1.80000114440918 	-0.0369000016762584 	
-1.70000076293945 	-0.0297999969952798 	
-1.60000038146973 	-0.0205999997706385 	
-1.5 	-0.0177000002004206 	
-1.39999961853027 	-0.0177000002004206 	
