Run 1; Fc 2-1; Cy 4; Furosemide; Conc 6.103516 24.41406 97.65625 390.625 1562.5 6250 25000 100000 nM_X 	Run 1; Fc 2-1; Cy 4; Furosemide; Conc 6.103516 24.41406 97.65625 390.625 1562.5 6250 25000 100000 nM_Y 	Run 1; Fc 2-1; Cy 4; Furosemide; Conc 6.103516 24.41406 97.65625 390.625 1562.5 6250 25000 100000 nM; Fitted_X 	Run 1; Fc 2-1; Cy 4; Furosemide; Conc 6.103516 24.41406 97.65625 390.625 1562.5 6250 25000 100000 nM; Fitted_Y 	
178.100006103516 	-0.205700004335085 	178.100006103516 	0.172780059011226 	
178.199996948242 	 	178.199996948242 	0.172829810383908 	
178.300003051758 	 	178.300003051758 	0.172879328827791 	
178.399993896484 	 	178.399993896484 	0.172928600375099 	
178.5 	 	178.5 	0.172977641165242 	
178.600006103516 	 	178.600006103516 	0.173026444872902 	
178.699996948242 	 	178.699996948242 	0.173075005251932 	
178.800003051758 	 	178.800003051758 	0.173123338263819 	
178.899993896484 	 	178.899993896484 	0.173171430294382 	
179 	 	179 	0.173171430294382 	
179.100006103516 	 	179.100006103516 	0.172347663400845 	
179.199996948242 	 	179.199996948242 	0.171527938596475 	
179.300003051758 	 	179.300003051758 	0.170711987593619 	
179.399993896484 	 	179.399993896484 	0.169900042099533 	
179.5 	 	179.5 	0.169091835747121 	
179.600006103516 	 	179.600006103516 	0.168287475200305 	
179.699996948242 	 	179.699996948242 	0.167487063426684 	
179.800003051758 	 	179.800003051758 	0.166690337773022 	
179.899993896484 	 	179.899993896484 	0.165897523636323 	
180 	 	180 	0.165108360176543 	
180.100006103516 	 	180.100006103516 	0.164322950249182 	
180.199996948242 	 	180.199996948242 	0.163541396628753 	
180.300003051758 	 	180.300003051758 	0.162763441528924 	
180.399993896484 	 	180.399993896484 	0.161989304138576 	
180.5 	 	180.5 	0.161218732038073 	
180.600006103516 	 	180.600006103516 	0.160451825472164 	
180.699996948242 	-0.486900003808842 	180.699996948242 	0.159688682663508 	
180.800003051758 	-0.488999995992344 	180.800003051758 	0.158929053872769 	
180.899993896484 	-0.490400097914971 	180.899993896484 	0.15817315398226 	
181 	-0.492600003766711 	181 	0.157420734455471 	
181.100006103516 	-0.49330043761438 	181.100006103516 	0.156671893849964 	
181.199996948242 	-0.493999994963815 	181.199996948242 	0.15592672936722 	
181.300003051758 	-0.49699999801669 	181.300003051758 	0.155184995949821 	
181.399993896484 	-0.498600173108571 	181.399993896484 	0.154446902826258 	
181.5 	-0.493700002451078 	181.5 	0.153712209006798 	
181.600006103516 	-0.490899992983032 	181.600006103516 	0.152981009972094 	
181.699996948242 	-0.48730047695426 	181.699996948242 	0.152253399623529 	
181.800003051758 	-0.484700006549247 	181.800003051758 	0.151529139927074 	
181.899993896484 	-0.484400260902476 	181.899993896484 	0.150808435387001 	
182 	-0.484100006215158 	182 	0.150091049205017 	
182.100006103516 	-0.484599994699238 	182.100006103516 	0.149377075493418 	
182.199996948242 	-0.482100303568586 	182.199996948242 	0.148666606667402 	
182.300003051758 	-0.480399992702587 	182.300003051758 	0.147959409139838 	
182.399993896484 	-0.482400314780534 	182.399993896484 	0.147255682499724 	
182.5 	-0.48730000659998 	182.5 	0.146555196828856 	
182.600006103516 	-0.48819999882835 	182.600006103516 	0.145858043293911 	
182.699996948242 	-0.487700187128212 	182.699996948242 	0.145164311519038 	
182.800003051758 	-0.484599998519116 	182.800003051758 	0.14447377381971 	
182.899993896484 	-0.481000508902071 	182.899993896484 	0.143786625798649 	
183 	-0.480400004315015 	183 	0.143102641894107 	
183.100006103516 	-0.480100005341228 	183.100006103516 	0.142421911530953 	
183.199996948242 	-0.478300406663038 	183.199996948242 	0.141744522295651 	
183.300003051758 	-0.47689999317663 	183.300003051758 	0.141070252161221 	
183.399993896484 	-0.476200302051438 	183.399993896484 	0.140399291648231 	
183.5 	-0.47519999287033 	183.5 	0.139731420641379 	
183.600006103516 	-0.474500009484473 	183.600006103516 	0.139066726601034 	
183.699996948242 	-0.472800706476846 	183.699996948242 	0.13840529511923 	
183.800003051758 	-0.470299999709823 	183.800003051758 	0.137746909286312 	
183.899993896484 	-0.469400092166325 	183.899993896484 	0.137091755076818 	
184 	-0.473800000043411 	184 	0.136439617662433 	
184.100006103516 	-0.472899986496486 	184.100006103516 	0.135790582456175 	
184.199996948242 	-0.474100029510737 	184.199996948242 	0.135144732817681 	
184.300003051758 	-0.475000006146729 	184.300003051758 	0.13450185707617 	
184.399993896484 	-0.477500032568059 	184.399993896484 	0.133862136814297 	
184.5 	-0.477799999374838 	184.5 	0.133225362264466 	
184.600006103516 	-0.476600007859815 	184.600006103516 	0.132591616833546 	
184.699996948242 	-0.474200731274323 	184.699996948242 	0.131960982155608 	
184.800003051758 	-0.472200011296081 	184.800003051758 	0.1313332514636 	
184.899993896484 	-0.468800761125749 	184.899993896484 	0.130708601778697 	
185 	-0.466000004576927 	185 	0.130086828274863 	
185.100006103516 	-0.462700013398717 	185.100006103516 	0.129468012502661 	
185.199996948242 	-0.461100333784998 	185.199996948242 	0.128852234159845 	
185.300003051758 	-0.460599988691683 	185.300003051758 	0.128239291335181 	
185.399993896484 	-0.461800378507178 	185.399993896484 	0.127629357174118 	
185.5 	-0.459599986024841 	185.5 	0.127022231693339 	
185.600006103516 	-0.457800008058257 	185.600006103516 	0.126417994292451 	
185.699996948242 	-0.454900543154508 	185.699996948242 	0.12581672252118 	
185.800003051758 	-0.45049999589537 	185.800003051758 	0.125218219435256 	
185.899993896484 	-0.452300104945607 	185.899993896484 	0.124622654082551 	
186 	-0.451000004388334 	186 	0.124029831170007 	
186.100006103516 	-0.447100006102119 	186.100006103516 	0.123439828340952 	
186.199996948242 	-0.449200019305863 	186.199996948242 	0.122852721585732 	
186.300003051758 	-0.4466999888391 	186.300003051758 	0.122268318397181 	
186.399993896484 	-0.447300163934415 	186.399993896484 	0.121686783501205 	
186.5 	-0.441800011198211 	186.5 	0.121107926400999 	
186.600006103516 	-0.435799986502388 	186.600006103516 	0.120531822904443 	
186.699996948242 	-0.432000323482498 	186.699996948242 	0.119958547197046 	
186.800003051758 	-0.426100013966789 	186.800003051758 	0.119387911290725 	
186.899993896484 	-0.423200641533185 	186.899993896484 	0.118820076364694 	
187 	-0.423199987933913 	187 	0.118254856221722 	
187.100006103516 	-0.425700003186648 	187.100006103516 	0.117692324736674 	
187.199996948242 	-0.425400766223902 	187.199996948242 	0.117132554325883 	
187.300003051758 	-0.426200006288127 	187.300003051758 	0.116575361495425 	
187.399993896484 	-0.425300650451391 	187.399993896484 	0.116020903619587 	
187.5 	-0.42429998669104 	187.5 	0.115468998879086 	
187.600006103516 	-0.424499989414471 	187.600006103516 	0.114919719551839 	
187.699996948242 	-0.424500501481816 	187.699996948242 	0.114373136376482 	
187.800003051758 	-0.425899996895168 	187.800003051758 	0.113829070068248 	
187.899993896484 	-0.426100561802741 	187.899993896484 	0.113287674148218 	
188 	-0.426300001330674 	188 	0.112748771192302 	
188.100006103516 	-0.428600000326696 	188.100006103516 	0.112212431770247 	
188.199996948242 	-0.429200697326451 	188.199996948242 	0.111678724948316 	
188.300003051758 	-0.429500013589859 	188.300003051758 	0.111147475715414 	
188.399993896484 	-0.428500495858316 	188.399993896484 	0.11061883412774 	
188.5 	-0.430000008200295 	188.5 	0.110092626842185 	
188.600006103516 	-0.436400011582009 	188.600006103516 	0.1095689225494 	
188.699996948242 	-0.440600331967289 	188.699996948242 	0.109047788803418 	
188.800003051758 	-0.444599992988515 	188.800003051758 	0.108529054724632 	
188.899993896484 	-0.44560068998544 	188.899993896484 	0.108012866827935 	
189 	-0.447199996749987 	189 	0.107499055846938 	
189.100006103516 	-0.448399998807872 	189.100006103516 	0.106987689074423 	
189.199996948242 	-0.448300656171341 	189.199996948242 	0.106478832370483 	
189.300003051758 	-0.449499999180262 	189.300003051758 	0.105972318695887 	
189.399993896484 	-0.454300227116619 	189.399993896484 	0.105468291058463 	
189.5 	-0.455700007340056 	189.5 	0.104966584275992 	
189.600006103516 	-0.457499986361654 	189.600006103516 	0.10446726404497 	
189.699996948242 	-0.45870052484679 	189.699996948242 	0.103970394662933 	
189.800003051758 	-0.460600007383619 	189.800003051758 	0.103475813197568 	
189.899993896484 	-0.462900208898645 	189.899993896484 	0.102983659348089 	
190 	-0.467200000282901 	190 	0.102493771737069 	
190.100006103516 	-0.471900009768433 	190.100006103516 	0.102006214533674 	
190.199996948242 	-0.481599861093855 	190.199996948242 	0.101521050542982 	
190.300003051758 	-0.490499996558356 	190.300003051758 	0.101038120695346 	
190.399993896484 	-0.495900706766406 	190.399993896484 	0.100557561401393 	
190.5 	-0.503299990174128 	190.5 	0.100079214709002 	
190.600006103516 	-0.520899997609376 	190.600006103516 	0.0996031435133579 	
190.699996948242 	-0.53619940628414 	190.699996948242 	0.0991294091160735 	
190.800003051758 	-0.546499999618391 	190.800003051758 	0.0986578561651804 	
190.899993896484 	-0.548600201123918 	190.899993896484 	0.0981886178448715 	
191 	-0.544300014873443 	191 	0.0977215402764898 	
191.100006103516 	-0.545100004717824 	191.100006103516 	0.0972566846208305 	
191.199996948242 	-0.546900070759875 	191.199996948242 	0.0967941107302439 	
191.300003051758 	-0.54389999050909 	191.300003051758 	0.0963336668701119 	
191.399993896484 	-0.5294020154397 	191.399993896484 	0.0958754831019496 	
191.5 	-0.523400001759001 	191.5 	0.0954194091620957 	
191.600006103516 	-0.505599990319752 	191.600006103516 	0.0949655047590226 	
191.699996948242 	-0.501799845027563 	191.699996948242 	0.094513828324285 	
191.800003051758 	-0.499699991312809 	191.800003051758 	0.0940642317217015 	
191.899993896484 	-0.493899885652354 	191.899993896484 	0.0936168419144743 	
192 	-0.491500012634788 	192 	0.0931715121745584 	
192.100006103516 	-0.488299986216589 	192.100006103516 	0.092728300943233 	
192.199996948242 	-0.491899893757363 	192.199996948242 	0.0922872651881576 	
192.300003051758 	-0.495399999417714 	192.300003051758 	0.0918482602698953 	
192.399993896484 	-0.496000402446953 	192.399993896484 	0.0914114101694652 	
192.5 	-0.498800000808842 	192.5 	0.0909765716190257 	
192.600006103516 	-0.500600004197622 	192.600006103516 	0.0905438015476588 	
192.699996948242 	-0.498700096650282 	192.699996948242 	0.0901131556685304 	
192.800003051758 	-0.501600003197382 	192.800003051758 	0.0896844927502777 	
192.899993896484 	-0.506000297165883 	192.899993896484 	0.0892579339276815 	
193 	-0.507999985929928 	193 	0.0888333392675036 	
193.100006103516 	-0.514199993704096 	193.100006103516 	0.0884107643654137 	
193.199996948242 	-0.517000651067065 	193.199996948242 	0.0879902636311247 	
193.300003051758 	-0.52080000218848 	193.300003051758 	0.0875716991673844 	
193.399993896484 	-0.521000002190704 	193.399993896484 	0.0871551891915788 	
193.5 	-0.52690000590519 	193.5 	0.0867405971170354 	
193.600006103516 	-0.526999997462553 	193.600006103516 	0.0863279772325402 	
193.699996948242 	-0.539199971055496 	193.699996948242 	0.0859173826312519 	
193.800003051758 	-0.543599996803096 	193.800003051758 	0.0855086786887115 	
193.899993896484 	-0.53880113644118 	193.899993896484 	0.0851019808372342 	
194 	-0.546199986019928 	194 	0.0846971557073141 	
194.100006103516 	-0.557100003999949 	194.100006103516 	0.084294256309408 	
194.199996948242 	-0.565500056836754 	194.199996948242 	0.0838933345230109 	
194.300003051758 	-0.572400010772981 	194.300003051758 	0.0834942588744016 	
194.399993896484 	-0.591000935688498 	194.399993896484 	0.0830971420774553 	
194.5 	-0.616400013153907 	194.5 	0.0827018538605177 	
194.600006103516 	-0.646600025072985 	194.600006103516 	0.0823084460106526 	
194.699996948242 	-0.664406565570971 	194.699996948242 	0.0819169691815584 	
194.800003051758 	-0.674199977198441 	194.800003051758 	0.0815272949923711 	
194.899993896484 	-0.667609005256963 	194.899993896484 	0.0811395334980995 	
195 	-0.673000004855567 	195 	0.0807535575356026 	
195.100006103516 	-0.656799972624867 	195.100006103516 	0.0803694176427171 	
195.199996948242 	-0.351606546304538 	195.199996948242 	0.0799871632783714 	
195.300003051758 	-0.255699998560885 	195.300003051758 	0.0796066690945383 	
195.399993896484 	-0.200250638416037 	195.399993896484 	0.0792280425461881 	
195.5 	-0.435099998983787 	195.5 	0.0788511594648122 	
195.600006103516 	-0.490500002139015 	195.600006103516 	0.0784760691965098 	
195.699996948242 	-0.52649032993213 	195.699996948242 	0.0781028200334857 	
195.800003051758 	-0.51870000337658 	195.800003051758 	0.0777312895691817 	
195.899993896484 	-0.54559749616601 	195.899993896484 	0.0773615827307517 	
196 	-0.549699986739142 	196 	0.0769935782732286 	
196.100006103516 	-0.557600004911365 	196.100006103516 	0.0766273244150116 	
196.199996948242 	-0.558396529770107 	196.199996948242 	0.0762628682891879 	
196.300003051758 	-0.575599999232509 	196.300003051758 	0.075900090374571 	
196.399993896484 	-0.571898522612173 	196.399993896484 	0.0755390931285721 	
196.5 	-0.578000001471082 	196.5 	0.0751797581640232 	
196.600006103516 	-0.58059999193938 	196.600006103516 	0.0748221325295979 	
196.699996948242 	-0.583699483249802 	196.699996948242 	0.0744662622694578 	
196.800003051758 	-0.584600004047388 	196.800003051758 	0.0741120306777716 	
196.899993896484 	-0.581198487801885 	196.899993896484 	0.0737595378166688 	
197 	-0.575499991078686 	197 	0.0734086680776707 	
197.100006103516 	-0.576700007906766 	197.100006103516 	0.073059467402654 	
197.199996948242 	-0.578698640340008 	197.199996948242 	0.072711980752911 	
197.300003051758 	-0.58419998883619 	197.300003051758 	0.0723660941735954 	
197.399993896484 	-0.583000444697973 	197.399993896484 	0.0720219053531224 	
197.5 	-0.581799999330542 	197.5 	0.0716793014183328 	
197.600006103516 	-0.579799997613009 	197.600006103516 	0.0713383272292196 	
197.699996948242 	-0.587497867010825 	197.699996948242 	0.0709990266854632 	
197.800003051758 	-0.576100020211015 	197.800003051758 	0.0706612885186456 	
197.899993896484 	-0.575899372670392 	197.899993896484 	0.0703252081159168 	
198 	-0.577199996463605 	198 	0.0699906752632092 	
198.100006103516 	-0.575299997137336 	198.100006103516 	0.0696577337637172 	
198.199996948242 	-0.582298332206847 	198.199996948242 	0.0693264264856305 	
198.300003051758 	-0.574800015347137 	198.300003051758 	0.0689966447802291 	
198.399993896484 	-0.574499665162875 	198.399993896484 	0.0686684817875467 	
198.5 	-0.574900003804942 	198.5 	0.068341829886967 	
198.600006103516 	-0.576700024794263 	198.600006103516 	0.0680167318515205 	
198.699996948242 	-0.584299928952532 	198.699996948242 	0.0676932295392235 	
198.800003051758 	-0.582099997707701 	198.800003051758 	0.0673712168605645 	
198.899993896484 	-0.581801015090605 	198.899993896484 	0.0670507847610171 	
199 	-0.572800027555786 	199 	0.0667318281577546 	
199.100006103516 	-0.574699984164909 	199.100006103516 	0.0664143888138584 	
199.199996948242 	-0.575699168293795 	199.199996948242 	0.0660985076008055 	
199.300003051758 	-0.573899974631786 	199.300003051758 	0.0657840809278312 	
199.399993896484 	-0.572299439525523 	199.399993896484 	0.0654711975973066 	
199.5 	-0.573100001332932 	199.5 	0.0651597550012702 	
199.600006103516 	-0.572000005719019 	199.600006103516 	0.0648497939181701 	
199.699996948242 	-0.570099523443787 	199.699996948242 	0.0645413542557629 	
199.800003051758 	-0.569700015155831 	199.800003051758 	0.064234334862717 	
199.899993896484 	-0.568299691381981 	199.899993896484 	0.0639288224984978 	
200 	-0.57159999684518 	200 	0.0636247169765432 	
200.100006103516 	-0.57279998769809 	200.100006103516 	0.0633220580843345 	
200.199996948242 	-0.575499749938899 	200.199996948242 	0.0630208847908992 	
200.300003051758 	-0.572700028322288 	200.300003051758 	0.0627210983292599 	
200.399993896484 	-0.568400186821236 	200.399993896484 	0.0624227833672782 	
200.5 	-0.570600002567517 	200.5 	0.0621258420746775 	
200.600006103516 	-0.573700024222489 	200.600006103516 	0.0618303133310813 	
200.699996948242 	-0.575199779697869 	200.699996948242 	0.0615362351857337 	
200.800003051758 	-0.582100021834776 	200.800003051758 	0.0612435111965282 	
200.899993896484 	-0.574699671647977 	200.899993896484 	0.0609522240345913 	
201 	-0.581300019730406 	201 	0.0606622781720746 	
201.100006103516 	-0.581299981116899 	201.100006103516 	0.0603737115701796 	
201.199996948242 	-0.581798858067486 	201.199996948242 	0.0600865613791004 	
201.300003051758 	-0.576599985397479 	201.300003051758 	0.0598007334258528 	
201.399993896484 	-0.555099037454056 	201.399993896484 	0.0595163084308985 	
201.5 	-0.543199997417105 	201.5 	0.0592331931135446 	
201.600006103516 	-0.536899970436934 	201.600006103516 	0.0589514245371853 	
201.699996948242 	-0.548891494079726 	201.699996948242 	0.0586710389731095 	
201.800003051758 	-0.621299990743864 	201.800003051758 	0.0583919444628872 	
201.899993896484 	-0.632294642731722 	201.899993896484 	0.058114219821212 	
202 	-0.569299998183851 	202 	0.0578377739604404 	
202.100006103516 	-0.760500026124646 	202.100006103516 	0.0575626432836502 	
202.199996948242 	-0.82521728600841 	202.199996948242 	0.057288863077758 	
202.300003051758 	-0.993899979876005 	202.300003051758 	0.0570163435396317 	
202.399993896484 	-0.838360473964713 	202.399993896484 	0.0567451616350281 	
202.5 	-0.741399997554254 	202.5 	0.0564752284308429 	
202.600006103516 	-0.673500000077183 	202.600006103516 	0.0562065792697888 	
202.699996948242 	-0.658398306230083 	202.699996948242 	0.0559392487400542 	
202.800003051758 	-0.655800000255113 	202.800003051758 	0.0556731491713506 	
202.899993896484 	-0.649995161278639 	202.899993896484 	0.0554083557159072 	
203 	-0.634400001705217 	203 	0.0551447815352651 	
203.100006103516 	-0.625600000639679 	203.100006103516 	0.0548824611390724 	
203.199996948242 	-0.60550282416807 	203.199996948242 	0.0546214283001844 	
203.300003051758 	-0.605199998361059 	203.300003051758 	0.0543615974201956 	
203.399993896484 	-0.598899619726581 	203.399993896484 	0.0541030419337076 	
203.5 	-0.588399999069225 	203.5 	0.0538456770083251 	
203.600006103516 	-0.585700001465739 	203.600006103516 	0.0535895363433853 	
203.699996948242 	-0.57960056468437 	203.699996948242 	0.0533346529190069 	
203.800003051758 	-0.575400000416266 	203.800003051758 	0.0530809431494567 	
203.899993896484 	-0.571797301185143 	203.899993896484 	0.0528284786905649 	
204 	-0.570700000360375 	204 	0.0525771767500755 	
204.100006103516 	-0.588600000672159 	204.100006103516 	0.0523270702339672 	
204.199996948242 	-0.594601130833325 	204.199996948242 	0.0520781913459168 	
204.300003051758 	-0.584600001806393 	204.300003051758 	0.0518304584697789 	
204.399993896484 	-0.57950152567355 	204.399993896484 	0.0515839415737634 	
204.5 	-0.578899999694841 	204.5 	0.0513385598164513 	
204.600006103516 	-0.5781999997198 	204.600006103516 	0.0510943453229229 	
204.699996948242 	-0.575900610005192 	204.699996948242 	0.0508513295287405 	
204.800003051758 	-0.575099999849044 	204.800003051758 	0.0506094327498349 	
204.899993896484 	-0.574100823934714 	204.899993896484 	0.0503687233052952 	
205 	-0.574499999995169 	205 	0.050129122257221 	
205.100006103516 	-0.57939999995142 	205.100006103516 	0.0498906609787348 	
205.199996948242 	-0.58260091561533 	205.199996948242 	0.0496533701731662 	
205.300003051758 	-0.58619999964867 	205.300003051758 	0.0494171720234046 	
205.399993896484 	-0.592700533648895 	205.399993896484 	0.0491821332385478 	
205.5 	-0.596199999265082 	205.5 	0.0489481767397175 	
205.600006103516 	-0.598099999973783 	205.600006103516 	0.0487153331602528 	
205.699996948242 	-0.598000930483977 	205.699996948242 	0.0484836324793894 	
205.800003051758 	-0.597100000202772 	205.800003051758 	0.0482529987123673 	
205.899993896484 	-0.603800120770757 	205.899993896484 	0.0480234970066135 	
206 	-0.612299999549577 	206 	0.0477950521010186 	
206.100006103516 	-0.618499999218329 	206.100006103516 	0.0475676938996914 	
206.199996948242 	-0.623400244076038 	206.199996948242 	0.0473414516754756 	
206.300003051758 	-0.625899998565728 	206.300003051758 	0.0471162512335284 	
206.399993896484 	-0.627000776512432 	206.399993896484 	0.0468921561757713 	
206.5 	-0.626400001339789 	206.5 	0.0466690930110019 	
206.600006103516 	-0.630900001357077 	206.600006103516 	0.046447090944893 	
206.699996948242 	-0.631100946935476 	206.699996948242 	0.0462261785593531 	
206.800003051758 	-0.63099999872793 	206.800003051758 	0.0460062834060002 	
206.899993896484 	-0.616002413487877 	206.899993896484 	0.0457874675868786 	
207 	-0.612699998506287 	207 	0.0455696593404428 	
207.100006103516 	-0.61309999783407 	207.100006103516 	0.0453528871825689 	
207.199996948242 	-0.613800319915754 	207.199996948242 	0.0451371790749865 	
207.300003051758 	-0.61420000326325 	207.300003051758 	0.0449224642566806 	
207.399993896484 	-0.616900291475758 	207.399993896484 	0.044708803354089 	
207.5 	-0.615800003281038 	207.5 	0.0444961262980971 	
207.600006103516 	-0.617599999233789 	207.600006103516 	0.0442844609348572 	
207.699996948242 	-0.616500415468181 	207.699996948242 	0.0440738345158976 	
207.800003051758 	-0.617099997893092 	207.800003051758 	0.0438641779666594 	
207.899993896484 	-0.61760041413072 	207.899993896484 	0.0436555504982753 	
208 	-0.61730000130774 	208 	0.0434478836912649 	
208.100006103516 	-0.617700003691425 	208.100006103516 	0.043241204734641 	
208.199996948242 	-0.620100210959208 	208.199996948242 	0.0430355402367217 	
208.300003051758 	-0.621600001337356 	208.300003051758 	0.0428308227488935 	
208.399993896484 	-0.624399920387077 	208.399993896484 	0.0426271100860042 	
208.5 	-0.626500001679233 	208.5 	0.042424335508835 	
208.600006103516 	-0.628099999652477 	208.600006103516 	0.0422225255188186 	
208.699996948242 	-0.630300120217726 	208.699996948242 	0.0420217060982665 	
208.800003051758 	-0.628900004405295 	208.800003051758 	0.0418218113897726 	
208.899993896484 	-0.627100258752762 	208.899993896484 	0.0416228978486328 	
209 	-0.629199995943054 	209 	0.0414249002422936 	
209.100006103516 	-0.629399992554681 	209.100006103516 	0.0412278444952022 	
209.199996948242 	-0.627900301427871 	209.199996948242 	0.0410317559782979 	
209.300003051758 	-0.625500002402987 	209.300003051758 	0.040836570385147 	
209.399993896484 	-0.623800418637984 	209.399993896484 	0.0406423428405228 	
209.5 	-0.621699998708209 	209.5 	0.0404490096480104 	
209.600006103516 	-0.621000004139205 	209.600006103516 	0.0402565961206634 	
209.699996948242 	-0.622100245280308 	209.699996948242 	0.0400651270378294 	
209.800003051758 	-0.623600004830223 	209.800003051758 	0.0398745396358384 	
209.899993896484 	-0.625600219551416 	209.899993896484 	0.039684887717923 	
210 	-0.626699997061223 	210 	0.0394961090894102 	
210.100006103516 	-0.627300005195139 	210.100006103516 	0.039308228468309 	
210.199996948242 	-0.630500084444066 	210.199996948242 	0.0391212700449379 	
210.300003051758 	-0.630999996057653 	210.300003051758 	0.0389351725077668 	
210.399993896484 	-0.631300157947408 	210.399993896484 	0.0387499884156747 	
210.5 	-0.631800000468502 	210.5 	0.0385656570388496 	
210.600006103516 	-0.631100000144215 	210.600006103516 	0.0383822025126197 	
210.699996948242 	-0.631200214855198 	210.699996948242 	0.0381996484570029 	
210.800003051758 	-0.631599999134778 	210.800003051758 	0.0380179350043664 	
210.899993896484 	-0.631000374050927 	210.899993896484 	0.0378371134748697 	
211 	-0.62979999712843 	211 	0.0376571245782283 	
211.100006103516 	-0.629300004598917 	211.100006103516 	0.0374779918902913 	
211.199996948242 	-0.627700447243114 	211.199996948242 	0.0372997384635156 	
211.300003051758 	-0.627299997853697 	211.300003051758 	0.0371223058412112 	
211.399993896484 	-0.628600199357606 	211.399993896484 	0.0369457441351482 	
211.5 	-0.627999998207088 	211.5 	0.036769995443245 	
211.600006103516 	-0.62870000431576 	211.600006103516 	0.0365950827771263 	
211.699996948242 	-0.629700219025835 	211.699996948242 	0.0364210286570836 	
211.800003051758 	-0.630000001619919 	211.800003051758 	0.0362477760030265 	
211.899993896484 	-0.630900122181629 	211.899993896484 	0.036075373745603 	
212 	-0.631199994175404 	212 	0.0359037653461425 	
212.100006103516 	-0.631999995537626 	212.100006103516 	0.0357329732734479 	
212.199996948242 	-0.632800076484273 	212.199996948242 	0.0355630195164991 	
212.300003051758 	-0.633799995208392 	212.300003051758 	0.0353938483583755 	
212.399993896484 	-0.633400143880863 	212.399993896484 	0.0352255075769179 	
212.5 	-0.633700003003469 	212.5 	0.0350579419560618 	
212.600006103516 	-0.633100002334686 	212.600006103516 	0.0348911734360203 	
212.699996948242 	-0.6340001757344 	212.699996948242 	0.034725223488554 	
212.800003051758 	-0.634499999636319 	212.800003051758 	0.0345600376913377 	
212.899993896484 	-0.635100106999744 	212.899993896484 	0.0343956626967996 	
213 	-0.634800003717828 	213 	0.0342320445988374 	
213.100006103516 	-0.635599996938254 	213.100006103516 	0.0340692048201426 	
213.199996948242 	-0.635000198453781 	213.199996948242 	0.0339071643259308 	
213.300003051758 	-0.634100005765504 	213.300003051758 	0.0337458699751832 	
213.399993896484 	-0.633500354262651 	213.399993896484 	0.0335853673204486 	
213.5 	-0.633999997990031 	213.5 	0.0334256037246332 	
213.600006103516 	-0.634599999022612 	213.600006103516 	0.0332666001381873 	
213.699996948242 	-0.6344002401529 	213.699996948242 	0.0331083770166194 	
213.800003051758 	-0.634999994632381 	213.800003051758 	0.0329508824661783 	
213.899993896484 	-0.633900358028768 	213.899993896484 	0.0327941609673565 	
214 	-0.633999996352941 	214 	0.0326381611242815 	
214.100006103516 	-0.634399997376022 	214.100006103516 	0.0324829033625183 	
214.199996948242 	-0.634400387185451 	214.199996948242 	0.0323284076715003 	
214.300003051758 	-0.632999997062143 	214.300003051758 	0.0321746233849498 	
214.399993896484 	-0.632600238204759 	214.399993896484 	0.0320215939349113 	
214.5 	-0.631999992678175 	214.5 	0.0318692691356693 	
214.600006103516 	-0.63169999539241 	214.600006103516 	0.0317176689309184 	
214.699996948242 	-0.632500264640839 	214.699996948242 	0.0315668128384411 	
214.800003051758 	-0.63080000726768 	214.800003051758 	0.031416651386361 	
214.899993896484 	-0.631700167461531 	214.899993896484 	0.031267227018201 	
215 	-0.632700004905928 	215 	0.0311184907050119 	
215.100006103516 	-0.631600006265217 	215.100006103516 	0.0309704619216505 	
215.199996948242 	-0.631100260608946 	215.199996948242 	0.0308231597271914 	
215.300003051758 	-0.630100006288558 	215.300003051758 	0.0306765358148539 	
215.399993896484 	-0.627800234222377 	215.399993896484 	0.0305306315949003 	
215.5 	-0.626300000214542 	215.5 	0.0303853992188331 	
215.600006103516 	-0.625999994466838 	215.600006103516 	0.0302408577023088 	
215.699996948242 	-0.625000250503945 	215.699996948242 	0.0300970256549531 	
215.800003051758 	-0.62609999786946 	215.800003051758 	0.0299538559074954 	
215.899993896484 	-0.623300628831203 	215.899993896484 	0.0298113888941047 	
216 	-0.62450000536046 	216 	0.0296695778928955 	
216.100006103516 	-0.625299998260743 	216.100006103516 	0.0295284414780641 	
216.199996948242 	-0.628100052781519 	216.199996948242 	0.0293879978388937 	
216.300003051758 	-0.632399993177387 	216.300003051758 	0.0292482009010198 	
216.399993896484 	-0.63550002129341 	216.399993896484 	0.0291090901468606 	
216.5 	-0.637900006724522 	216.5 	0.0289706199560889 	
216.600006103516 	-0.636300001642667 	216.600006103516 	0.0288328084592873 	
216.699996948242 	-0.636900310513738 	216.699996948242 	0.0286956733999396 	
216.800003051758 	-0.633499998613843 	216.800003051758 	0.0285591698054041 	
216.899993896484 	-0.628600467680371 	216.899993896484 	0.028423336227589 	
217 	-0.626900003386254 	217 	0.0282881281204684 	
217.100006103516 	-0.62780000204657 	217.100006103516 	0.028153563187035 	
217.199996948242 	-0.624700457905419 	217.199996948242 	0.0280196587522565 	
217.300003051758 	-0.623200003101374 	217.300003051758 	0.0278863709023912 	
217.399993896484 	-0.620700445746479 	217.399993896484 	0.0277537372923078 	
217.5 	-0.616299993649591 	217.5 	0.0276217144320138 	
217.600006103516 	-0.619399986877397 	217.600006103516 	0.0274903195970713 	
217.699996948242 	-0.625899745748029 	217.699996948242 	0.0273595697049762 	
