Run 1; Fc 5-1; Cy 3; Sample 1; Conc 3.9 15.6 62.5 250 1000 4000 nM_X 	Run 1; Fc 5-1; Cy 3; Sample 1; Conc 3.9 15.6 62.5 250 1000 4000 nM_Y 	Run 1; Fc 5-1; Cy 3; Sample 1; Conc 3.9 15.6 62.5 250 1000 4000 nM; Fitted_X 	Run 1; Fc 5-1; Cy 3; Sample 1; Conc 3.9 15.6 62.5 250 1000 4000 nM; Fitted_Y 	
-13.1000003814697 	0.150599648757634 	-13.1000003814697 	0 	
-13 	0.233000010011892 	-13 	0 	
-12.9000015258789 	0.189800792883034 	-12.9000015258789 	0 	
-12.8000011444092 	0.178100180626643 	-12.8000011444092 	0 	
-12.7000007629395 	0.158899287700478 	-12.7000007629395 	0 	
-12.6000003814697 	0.168998785113217 	-12.6000003814697 	0 	
-12.5 	0.188900009630743 	-12.5 	0 	
-12.4000015258789 	0.216198577021714 	-12.4000015258789 	0 	
-12.3000011444092 	0.197198195168312 	-12.3000011444092 	0 	
-12.2000007629395 	0.136794120739069 	-12.2000007629395 	0 	
-12.1000003814697 	0.149492366672348 	-12.1000003814697 	0 	
-12 	0.147799978447438 	-12 	0 	
-11.9000015258789 	0.160097994325042 	-11.9000015258789 	0 	
-11.8000011444092 	0.119600127600279 	-11.8000011444092 	0 	
-11.7000007629395 	0.0776999176014215 	-11.7000007629395 	0 	
-11.6000003814697 	0.0331999673835526 	-11.6000003814697 	0 	
-11.5 	0.0172999917958805 	-11.5 	0 	
-11.4000015258789 	0.025898118114128 	-11.4000015258789 	0 	
-11.3000011444092 	0.0184990308771376 	-11.3000011444092 	0 	
-11.2000007629395 	0.0539990231482079 	-11.2000007629395 	0 	
-11.1000003814697 	0.0986998989064887 	-11.1000003814697 	0 	
-11 	0.171999995422084 	-11 	0 	
-10.9000015258789 	0.1063023962015 	-10.9000015258789 	0 	
-10.8000011444092 	0.0401024642924313 	-10.8000011444092 	0 	
-10.7000007629395 	-0.0417971833703632 	-10.7000007629395 	0 	
-10.6000003814697 	-0.111597448158136 	-10.6000003814697 	0 	
-10.5 	-0.1525000020265 	-10.5 	0 	
-10.4000015258789 	-0.1877980165591 	-10.4000015258789 	0 	
-10.3000011444092 	-0.230997947401193 	-10.3000011444092 	0 	
-10.2000007629395 	-0.166799995971814 	-10.2000007629395 	0 	
-10.1000003814697 	-0.109899876893905 	-10.1000003814697 	0 	
-10 	-0.0648000011751719 	-10 	0 	
-9.90000152587891 	-0.058000021839689 	-9.90000152587891 	0 	
-9.80000114440918 	-0.0540001261833822 	-9.80000114440918 	0 	
-9.70000076293945 	-0.0266000935298507 	-9.70000076293945 	0 	
-9.60000038146973 	-0.0242000596808793 	-9.60000038146973 	0 	
-9.5 	-0.0309999998935382 	-9.5 	0 	
-9.40000152587891 	-0.0378999446729722 	-9.40000152587891 	0 	
-9.30000114440918 	-0.0429999658335873 	-9.30000114440918 	0 	
-9.20000076293945 	-0.0474000074900687 	-9.20000076293945 	0 	
-9.10000038146973 	-0.0287000613534474 	-9.10000038146973 	0 	
-9 	-0.019200000573619 	-9 	0 	
-8.90000152587891 	-0.0190999760125123 	-8.90000152587891 	0 	
-8.80000114440918 	-0.0191999634735112 	-8.80000114440918 	0 	
-8.70000076293945 	-0.0161000171538035 	-8.70000076293945 	0 	
-8.60000038146973 	-0.017799996327085 	-8.60000038146973 	0 	
-8.5 	-0.0196000005671522 	-8.5 	0 	
-8.40000152587891 	-0.0208999678761757 	-8.40000152587891 	0 	
-8.30000114440918 	-0.0226999709193478 	-8.30000114440918 	0 	
-8.20000076293945 	-0.0262999864899029 	-8.20000076293945 	0 	
-8.10000038146973 	-0.0288999974945909 	-8.10000038146973 	0 	
-8 	-0.0317000003742578 	-8 	0 	
-7.90000152587891 	-0.0325000085031206 	-7.90000152587891 	0 	
-7.80000114440918 	-0.0296000257840205 	-7.80000114440918 	0 	
-7.70000076293945 	-0.0231999976713269 	-7.70000076293945 	0 	
-7.60000038146973 	-0.021700007666368 	-7.60000038146973 	0 	
-7.5 	-0.0241999995305378 	-7.5 	0 	
-7.40000152587891 	-0.0242000117250427 	-7.40000152587891 	0 	
-7.30000114440918 	-0.0222000230787671 	-7.30000114440918 	0 	
-7.20000076293945 	-0.0213000110561552 	-7.20000076293945 	0 	
-7.10000038146973 	-0.0201000366359949 	-7.10000038146973 	0 	
-7 	-0.0176000009269046 	-7 	0 	
-6.90000152587891 	-0.018200023452664 	-6.90000152587891 	0 	
-6.80000114440918 	-0.0197000114349066 	-6.80000114440918 	0 	
-6.70000076293945 	-0.0201000401466445 	-6.70000076293945 	0 	
-6.60000038146973 	-0.0196000093310431 	-6.60000038146973 	0 	
-6.5 	-0.0168999996094499 	-6.5 	0 	
-6.40000152587891 	-0.0145000363627332 	-6.40000152587891 	0 	
-6.30000114440918 	-0.0127000286665861 	-6.30000114440918 	0 	
-6.20000076293945 	-0.013200013559981 	-6.20000076293945 	0 	
-6.10000038146973 	-0.0119000230479287 	-6.10000038146973 	0 	
-6 	-0.0106000000887434 	-6 	0 	
-5.90000152587891 	-0.008600015185948 	-5.90000152587891 	0 	
-5.80000114440918 	-0.00609999802327366 	-5.80000114440918 	0 	
-5.70000076293945 	-0.00420001149541349 	-5.70000076293945 	0 	
-5.60000038146973 	-0.00260000571870478 	-5.60000038146973 	0 	
-5.5 	-0.00159999997777049 	-5.5 	0 	
-5.40000152587891 	-0.0011000095437339 	-5.40000152587891 	0 	
-5.30000114440918 	-0.000200001904886449 	-5.30000114440918 	0 	
-5.20000076293945 	0.00169999809336163 	-5.20000076293945 	0 	
-5.10000038146973 	0.00309999999808497 	-5.10000038146973 	0 	
-5 	0.00200000000768341 	-5 	0 	
