Run 1; Fc 3; Cy 3; RAD51; Conc 2.29 6.86 20.58 61.73 185.2 555.6 1667 5000 nM_X 	Run 1; Fc 3; Cy 3; RAD51; Conc 2.29 6.86 20.58 61.73 185.2 555.6 1667 5000 nM_Y 	
-31.5999984741211 	-0.212099217795185 	
-31.4999980926514 	-0.191699470997264 	
-31.3999977111816 	-0.176299771879712 	
-31.2999992370605 	-0.171299687957799 	
-31.1999988555908 	-0.142099728345784 	
-31.0999984741211 	-0.08519964680454 	
-30.9999980926514 	-0.00110022263470455 	
-30.8999977111816 	0.0658996504316747 	
-30.7999992370605 	0.132499464940338 	
-30.6999988555908 	0.19319927239485 	
-30.5999984741211 	0.252399215365585 	
-30.4999980926514 	0.322899150229205 	
-30.3999977111816 	0.387699130154942 	
-30.2999992370605 	0.428799083663762 	
-30.1999988555908 	0.439098983002623 	
-30.0999984741211 	0.408999039507762 	
-29.9999980926514 	0.373499020814052 	
-29.8999977111816 	0.351998879195889 	
-29.7999992370605 	0.310298818723822 	
-29.6999988555908 	0.262598782312125 	
-29.5999984741211 	0.209498898482707 	
-29.4999980926514 	0.169099161936174 	
-29.3999977111816 	0.133699412108399 	
-29.2999992370605 	0.10639986100432 	
-29.1999988555908 	0.110099920988432 	
-29.0999984741211 	0.132799872924807 	
-28.9999980926514 	0.157699678231438 	
-28.8999977111816 	0.169599910641409 	
-28.7999992370605 	0.190699832775863 	
-28.6999988555908 	0.203499584578822 	
-28.5999984741211 	0.200599420786602 	
-28.4999980926514 	0.189899439574219 	
-28.3999977111816 	0.177599584341806 	
-28.2999992370605 	0.172099506569793 	
-28.1999988555908 	0.162199556496489 	
-28.0999984741211 	0.154799591160554 	
-27.9999980926514 	0.147399632933229 	
-27.8999977111816 	0.142399672316969 	
-27.7999992370605 	0.139499672412057 	
-27.6999988555908 	0.137299669459026 	
-27.5999984741211 	0.135099723054736 	
-27.4999980926514 	0.13399974413187 	
-27.3999977111816 	0.13269941434919 	
-27.2999992370605 	0.129500027753238 	
-27.1999988555908 	0.125999747087917 	
-27.0999984741211 	0.123599731923605 	
-26.9999980926514 	0.122199746896513 	
-26.8999977111816 	0.120599506855797 	
-26.7999992370605 	0.118499972249992 	
-26.6999988555908 	0.116599762346596 	
-26.5999984741211 	0.114799747851066 	
-26.4999980926514 	0.113499736406084 	
-26.3999977111816 	0.111499499416823 	
-26.2999992370605 	0.108599974631943 	
-26.1999988555908 	0.103699774554116 	
-26.0999984741211 	0.0939997631066944 	
-25.9999980926514 	0.0786997787472501 	
-25.8999977111816 	0.0661995393747929 	
-25.7999992370605 	0.0517000250838464 	
-25.6999988555908 	0.0385998256679159 	
-25.5999984741211 	0.028799828436604 	
-25.4999980926514 	0.0182998779309855 	
-25.3999977111816 	0.010600030709611 	
-25.2999992370605 	0.0111000042925298 	
-25.1999988555908 	0.00570000906009227 	
-25.0999984741211 	0.00519994945716462 	
-24.9999980926514 	0.00319999856947106 	
-24.8999977111816 	0.00270000839373097 	
-24.7999992370605 	0.00299997215188341 	
-24.6999988555908 	0.00120001449613483 	
-24.5999984741211 	0.00130000095305149 	
-24.4999980926514 	0.000399997235945193 	
-24.3999977111816 	-0.000600039671553532 	
-24.2999992370605 	-0.00130002679725294 	
-24.1999988555908 	-0.00270004033882287 	
-24.0999984741211 	-0.00410003728757147 	
-23.9999980926514 	-0.00590000476586283 	
-23.8999977111816 	-0.00560001764097251 	
-23.7999992370605 	-0.00620000104754581 	
-23.6999988555908 	-0.00420001392194536 	
-23.5999984741211 	-0.00300000037896098 	
-23.4999980926514 	-0.0021000102024118 	
-23.3999977111816 	-0.00240005016166833 	
-23.2999992370605 	-0.00300002069343464 	
-23.1999988555908 	-0.00340002441225806 	
-23.0999984741211 	-0.00310002136029652 	
-22.9999980926514 	-0.00339999189236551 	
-22.8999977111816 	-0.00370005521835992 	
-22.7999992370605 	-0.00339998273921083 	
-22.6999988555908 	-0.00199998950847657 	
-22.5999984741211 	-0.00229999627845245 	
-22.4999980926514 	-0.00160004606004804 	
-22.3999977111816 	-0.0021000331871619 	
-22.2999992370605 	-0.00139998035228928 	
-22.1999988555908 	-0.00110003013469395 	
-22.0999984741211 	-0.000400020311644766 	
-21.9999980926514 	0.000299972914945101 	
-21.8999977111816 	0.00110002575092949 	
-21.7999992370605 	0.00260000915659475 	
-21.6999988555908 	0.00270000238378998 	
-21.5999984741211 	0.00199998207244789 	
-21.4999980926514 	0.000899994945939397 	
-21.3999977111816 	9.99482181214262E-05 	
-21.2999992370605 	0.000100010871392442 	
-21.1999988555908 	-0.000100029086752329 	
-21.0999984741211 	-0.000200019261683337 	
-20.9999980926514 	0.000199990558030549 	
-20.8999977111816 	0.000700016975315521 	
-20.7999992370605 	0.00109998378684395 	
-20.6999988555908 	0.00119996042485582 	
-20.5999984741211 	0.00150000648500281 	
-20.4999980926514 	0.00159996652655536 	
-20.3999977111816 	0.00159997634909814 	
-20.2999992370605 	0.00180000276668579 	
-20.1999988555908 	0.00199999599499279 	
-20.0999984741211 	0.00190001564260456 	
-19.9999980926514 	0.0019000186912308 	
-19.8999977111816 	0.00209996891135233 	
-19.7999992370605 	0.00229997873248067 	
-19.6999988555908 	0.00249997196442564 	
-19.5999984741211 	0.00310001497200574 	
-19.4999980926514 	0.00369996519293636 	
-19.3999977111816 	0.00420000143276411 	
-19.2999992370605 	0.00489999465935398 	
-19.1999988555908 	0.00580002107744804 	
-19.0999984741211 	0.00659998788978555 	
-18.9999980926514 	0.00679999094063533 	
-18.8999977111816 	0.00729995098299696 	
-18.7999992370605 	0.00769997062889161 	
-18.6999988555908 	0.00819998044971726 	
-18.5999984741211 	0.00879998350137612 	
-18.4999980926514 	0.00919996318771155 	
-18.3999977111816 	0.00869995269749779 	
-18.2999992370605 	0.00929999199070153 	
-18.1999988555908 	0.00979997844842728 	
-18.0999984741211 	0.0107999882711738 	
-17.9999980926514 	0.0110999649041332 	
-17.8999977111816 	0.0111999845503306 	
-17.7999992370605 	0.0118000041984487 	
-17.6999988555908 	0.0119000004779082 	
-17.5999984741211 	0.0126999771127885 	
-17.4999980926514 	0.0135999869344232 	
-17.3999977111816 	0.0145999703418056 	
-17.2999992370605 	0.0154000133516092 	
-17.1999988555908 	0.0158999801642494 	
-17.0999984741211 	0.0165999733944773 	
-16.9999980926514 	0.0175999998100451 	
-16.8999977111816 	0.017799979497795 	
-16.7999992370605 	0.0187000187870581 	
-16.6999988555908 	0.0189999486938177 	
-16.5999984741211 	0.0195999910356477 	
-16.4999980926514 	0.0191999737762671 	
-16.3999977111816 	0.019699986649357 	
-16.2999992370605 	0.0199000062966661 	
-16.1999988555908 	0.0216999964723072 	
-16.0999984741211 	0.0240000032426906 	
-15.9999980926514 	0.0250999798772682 	
-15.8999977111816 	0.0268000228898018 	
-15.7999992370605 	0.0283000130657456 	
-15.6999988555908 	0.0275000062938489 	
-15.5999984741211 	0.0284999663344934 	
-15.4999980926514 	0.0286999792115239 	
-15.3999977111816 	0.0290000056265853 	
-15.2999992370605 	0.0279999822632817 	
-15.1999988555908 	0.0291999724395282 	
-15.0999984741211 	0.0293000019082683 	
-14.9999980926514 	0.0318999815935967 	
-14.8999977111816 	0.0371999514572963 	
-14.7999992370605 	0.0407998874688928 	
-14.6999988555908 	0.0424998590497125 	
-14.5999984741211 	0.041799823189649 	
-14.4999980926514 	0.0359998598105449 	
-14.3999977111816 	0.0294999032012129 	
-14.2999992370605 	0.028899877834192 	
-14.1999988555908 	0.0271000018146879 	
-14.0999984741211 	0.027199981501326 	
-13.9999980926514 	0.0275999445912021 	
-13.8999977111816 	0.0281999205581087 	
-13.7999992370605 	0.0277998928067973 	
-13.6999988555908 	0.0268999473591975 	
-13.5999984741211 	0.0250999361996946 	
-13.4999980926514 	0.0262999189399125 	
-13.3999977111816 	0.0250999040617899 	
-13.2999992370605 	0.022999935245025 	
-13.1999988555908 	0.023899913598143 	
-13.0999984741211 	0.0235998323441891 	
-12.9999980926514 	0.0220999685298011 	
-12.8999977111816 	0.0303998327253794 	
-12.7999992370605 	0.0271997894305969 	
-12.6999988555908 	0.0260996994038578 	
-12.5999984741211 	0.0241995779033459 	
-12.4999980926514 	-0.00169992313385592 	
-12.3999977111816 	0.0177995018020738 	
-12.2999992370605 	0.0111994548824441 	
-12.1999988555908 	-0.023299540138396 	
-12.0999984741211 	0.014700790597999 	
-11.9999980926514 	0.0221010995883262 	
-11.8999977111816 	0.0239018423089874 	
-11.7999992370605 	0.0601029309291334 	
-11.6999988555908 	0.0843028193485225 	
-11.5999984741211 	0.0699024673485837 	
-11.4999980926514 	0.0550023762225464 	
-11.3999977111816 	0.0556022996897809 	
-11.2999992370605 	0.0544021178502589 	
-11.1999988555908 	0.0385012062433816 	
-11.0999984741211 	-0.0129998940756195 	
-10.9999980926514 	-0.0441998626120039 	
-10.8999977111816 	-0.0363998971915862 	
-10.7999992370605 	-0.0257998968845641 	
-10.6999988555908 	-0.0125999209558358 	
-10.5999984741211 	-0.00259997448665672 	
-10.4999980926514 	-0.000299997183901723 	
-10.3999977111816 	-0.00410000108240638 	
-10.2999992370605 	-0.00959993571814266 	
-10.1999988555908 	-0.00669993218252785 	
-10.0999984741211 	5.82440407015383E-09 	
-9.99999809265137 	0.00179997551094857 	
-9.89999771118164 	0.00050000007104245 	
-9.79999923706055 	0.000300055020488799 	
-9.69999885559082 	0.00510000538997701 	
-9.59999847412109 	0.00720000767614692 	
-9.49999809265137 	0.00739998836797895 	
-9.39999771118164 	0.00639999590930529 	
-9.29999923706055 	0.00630001952958992 	
-9.19999885559082 	0.00650000945097418 	
-9.09999847412109 	0.00690004026546376 	
-8.99999809265137 	0.00850003250889131 	
-8.89999771118164 	0.00980002868891461 	
-8.79999923706055 	0.0106000210180355 	
-8.69999885559082 	0.0112000077388075 	
-8.59999847412109 	0.00979998657203396 	
-8.49999809265137 	0.00719999241846381 	
-8.39999771118164 	0.00569998098944779 	
-8.29999923706055 	0.00450000573982834 	
-8.19999885559082 	0.00440000196977053 	
-8.09999847412109 	0.00490000948411762 	
-7.99999809265137 	0.00450002283469075 	
-7.89999771118164 	0.00549999425493297 	
-7.79999923706055 	0.00469999430060852 	
-7.69999885559082 	0.00539999434477068 	
-7.59999847412109 	0.00460001138344523 	
-7.49999809265137 	0.00480000198149355 	
-7.39999771118164 	0.00429998854087899 	
-7.29999923706055 	0.00359999817374046 	
-7.19999885559082 	0.00380001720259315 	
-7.09999847412109 	0.00490000007630442 	
-6.99999809265137 	0.00429999053085339 	
-6.89999771118164 	0.00320001140426029 	
-6.79999923706055 	0.00340000386495376 	
-6.69999885559082 	0.00249999805237167 	
-6.59999847412109 	0.00249999426523573 	
-6.49999809265137 	0.00250000187588739 	
-6.39999771118164 	0.00230001916861511 	
-6.29999923706055 	0.00340002096345415 	
-6.19999885559082 	0.00450000572475995 	
-6.09999847412109 	0.00490000382706057 	
