Run 1; Fc 3-1; Cy 3; Sample 1; Conc 3.9 15.6 62.5 250 1000 4000 nM_X 	Run 1; Fc 3-1; Cy 3; Sample 1; Conc 3.9 15.6 62.5 250 1000 4000 nM_Y 	Run 1; Fc 3-1; Cy 3; Sample 1; Conc 3.9 15.6 62.5 250 1000 4000 nM; Fitted_X 	Run 1; Fc 3-1; Cy 3; Sample 1; Conc 3.9 15.6 62.5 250 1000 4000 nM; Fitted_Y 	
-10.7000007629395 	0.00220293044912978 	-10.7000007629395 	0 	
-10.6000003814697 	-0.0638973170280224 	-10.6000003814697 	0 	
-10.5 	-0.106499996520142 	-10.5 	0 	
-10.4000015258789 	-0.138797937201161 	-10.4000015258789 	0 	
-10.3000011444092 	-0.192097865394317 	-10.3000011444092 	0 	
-10.2000007629395 	-0.122300035807712 	-10.2000007629395 	0 	
-10.1000003814697 	-0.0605998870196345 	-10.1000003814697 	0 	
-10 	-0.017299999941315 	-10 	0 	
-9.90000152587891 	-0.0174000076076481 	-9.90000152587891 	0 	
-9.80000114440918 	-0.0239000702349585 	-9.80000114440918 	0 	
-9.70000076293945 	-0.00270002901015687 	-9.70000076293945 	0 	
-9.60000038146973 	-0.000200111509911949 	-9.60000038146973 	0 	
-9.5 	-0.00839999998788699 	-9.5 	0 	
-9.40000152587891 	-0.0137999233447772 	-9.40000152587891 	0 	
-9.30000114440918 	-0.0162999690583092 	-9.30000114440918 	0 	
-9.20000076293945 	-0.0200999731969205 	-9.20000076293945 	0 	
-9.10000038146973 	-0.0008000820162124 	-9.10000038146973 	0 	
-9 	0.00670000019817962 	-9 	0 	
-8.90000152587891 	0.00950001552700996 	-8.90000152587891 	0 	
-8.80000114440918 	0.00970006304123672 	-8.80000114440918 	0 	
-8.70000076293945 	0.0128000134754984 	-8.70000076293945 	0 	
-8.60000038146973 	0.00870003422824084 	-8.60000038146973 	0 	
-8.5 	0.00290000010863878 	-8.5 	0 	
-8.40000152587891 	-0.00139994467463112 	-8.40000152587891 	0 	
-8.30000114440918 	-0.00519994667047285 	-8.30000114440918 	0 	
-8.20000076293945 	-0.0105999636980414 	-8.20000076293945 	0 	
-8.10000038146973 	-0.0140999846917111 	-8.10000038146973 	0 	
-8 	-0.0186999997968087 	-8 	0 	
-7.90000152587891 	-0.0182000227869139 	-7.90000152587891 	0 	
-7.80000114440918 	-0.0169000076348311 	-7.80000114440918 	0 	
-7.70000076293945 	-0.0102999751579773 	-7.70000076293945 	0 	
-7.60000038146973 	-0.0073000131342269 	-7.60000038146973 	0 	
-7.5 	-0.00599999992846278 	-7.5 	0 	
-7.40000152587891 	-0.0060999922643532 	-7.40000152587891 	0 	
-7.30000114440918 	-0.00579998844841612 	-7.30000114440918 	0 	
-7.20000076293945 	-0.00450002104844316 	-7.20000076293945 	0 	
-7.10000038146973 	-0.00330001699330751 	-7.10000038146973 	0 	
-7 	7.27595761418343E-11 	-7 	0 	
-6.90000152587891 	-0.000700007589330198 	-6.90000152587891 	0 	
-6.80000114440918 	-0.00160000002506422 	-6.80000114440918 	0 	
-6.70000076293945 	-0.00350001140395761 	-6.70000076293945 	0 	
-6.60000038146973 	-0.0044999828642176 	-6.60000038146973 	0 	
-6.5 	-0.00230000001465669 	-6.5 	0 	
-6.40000152587891 	-0.00230000381634454 	-6.40000152587891 	0 	
-6.30000114440918 	-0.00349999999525608 	-6.30000114440918 	0 	
-6.20000076293945 	-0.0071999695210252 	-6.20000076293945 	0 	
-6.10000038146973 	-0.00630003433252568 	-6.10000038146973 	0 	
-6 	-0.00540000004912145 	-6 	0 	
-5.90000152587891 	-0.00540001154877245 	-5.90000152587891 	0 	
-5.80000114440918 	-0.00429999427433359 	-5.80000114440918 	0 	
-5.70000076293945 	-0.0031000075287011 	-5.70000076293945 	0 	
-5.60000038146973 	-0.00319999241037294 	-5.60000038146973 	0 	
-5.5 	-0.0049999999719148 	-5.5 	0 	
-5.40000152587891 	-0.00629999236480216 	-5.40000152587891 	0 	
-5.30000114440918 	-0.00589999808653374 	-5.30000114440918 	0 	
-5.20000076293945 	-0.000700007600244135 	-5.20000076293945 	0 	
-5.10000038146973 	0.00139998858503532 	-5.10000038146973 	0 	
-5 	0.00139999999737483 	-5 	0 	
-4.90000152587891 	0.00100003808984184 	-4.90000152587891 	0 	
-4.80000114440918 	0.00289998289372306 	-4.80000114440918 	0 	
-4.70000076293945 	0.00429999425614369 	-4.70000076293945 	0 	
-4.60000038146973 	0.00579998664397863 	-4.60000038146973 	0 	
-4.5 	0.00750000001789886 	-4.5 	0 	
-4.40000152587891 	0.00240002109421766 	-4.40000152587891 	0 	
-4.30000114440918 	-0.0020999753032811 	-4.30000114440918 	0 	
-4.20000076293945 	-0.0041999923196272 	-4.20000076293945 	0 	
-4.10000038146973 	-0.00610004000554909 	-4.10000038146973 	0 	
-4 	-0.00620000000344589 	-4 	0 	
-3.90000152587891 	-0.000500015274155885 	-3.90000152587891 	0 	
-3.80000114440918 	0.0021999771015544 	-3.80000114440918 	0 	
-3.70000076293945 	0.00409997134920559 	-3.70000076293945 	0 	
-3.60000038146973 	0.00809997339456459 	-3.60000038146973 	0 	
-3.5 	0.0135999999256455 	-3.5 	0 	
-3.40000152587891 	0.0182999733333418 	-3.40000152587891 	0 	
-3.30000114440918 	0.0221999804816733 	-3.30000114440918 	0 	
-3.20000076293945 	0.0203000000401516 	-3.20000076293945 	0 	
-3.10000038146973 	0.0146999919088557 	-3.10000038146973 	0 	
-3 	0.0149000004421396 	-3 	0 	
-2.90000152587891 	0.00850004346648348 	-2.90000152587891 	0 	
-2.80000114440918 	0.00789997310130275 	-2.80000114440918 	0 	
-2.70000076293945 	0.00879993362832465 	-2.70000076293945 	0 	
-2.60000038146973 	0.00709999458558741 	-2.60000038146973 	0 	
-2.5 	0.00580000042464235 	-2.5 	0 	
-2.40000152587891 	0.00650002905240399 	-2.40000152587891 	0 	
-2.30000114440918 	0.00520007275918033 	-2.30000114440918 	0 	
-2.20000076293945 	0.0148999316006666 	-2.20000076293945 	0 	
-2.10000038146973 	0.0246999851915461 	-2.10000038146973 	0 	
-2 	0.0441000000391796 	-2 	0 	
-1.90000152587891 	0.0619999161972373 	-1.90000152587891 	0 	
-1.80000114440918 	0.0620999795210082 	-1.80000114440918 	0 	
-1.70000076293945 	0.045499750511226 	-1.70000076293945 	0 	
-1.60000038146973 	0.0460973228910007 	-1.60000038146973 	0 	
-1.5 	0.0797999888891354 	-1.5 	0 	
-1.40000152587891 	0.10469791669675 	-1.40000152587891 	0 	
-1.30000114440918 	0.0886992728228506 	-1.30000114440918 	0 	
-1.20000076293945 	0.10469791669675 	-1.20000076293945 	0 	
-1.10000038146973 	0.113098748777702 	-1.10000038146973 	0 	
-1 	0.10469791669675 	-1 	0 	
-0.900001525878906 	0.0933000153527246 	-0.900001525878906 	0 	
-0.80000114440918 	0.10469791669675 	-0.80000114440918 	0 	
-0.700000762939453 	 	-0.700000762939453 	0 	
-0.600000381469727 	 	-0.600000381469727 	0 	
-0.5 	 	-0.5 	0 	
-0.400001525878906 	 	-0.400001525878906 	0 	
-0.30000114440918 	 	-0.30000114440918 	0 	
-0.200000762939453 	 	-0.200000762939453 	0 	
-0.100000381469727 	 	-0.100000381469727 	0 	
0 	 	0 	0 	
0.0999984741210938 	 	0.0999984741210938 	0 	
0.19999885559082 	 	0.19999885559082 	0.00244692215815358 	
0.299999237060547 	 	0.299999237060547 	0.0048937427279308 	
0.399999618530273 	 	0.399999618530273 	0.0073404609825848 	
0.5 	 	0.5 	0.00978707692339882 	
0.599998474121094 	 	0.599998474121094 	0.0122335439026268 	
0.69999885559082 	 	0.69999885559082 	0.0146799552392672 	
0.799999237060547 	 	0.799999237060547 	0.0171262642688489 	
0.899999618530273 	 	0.899999618530273 	0.0195724709946536 	
1 	 	1 	0.0220185754417337 	
1.09999847412109 	 	1.09999847412109 	0.0244645309414666 	
1.19999885559082 	 	1.19999885559082 	0.0269104308010734 	
1.29999923706055 	 	1.29999923706055 	0.0293562283727852 	
1.39999771118164 	 	1.39999771118164 	0.0318018770302185 	
1.5 	 	1.5 	0.0342475167028249 	
1.59999847412109 	 	1.59999847412109 	0.0366929608091864 	
