Run 1; Fc 4-1; Cy 3; Sample 1; Conc 3.9 15.6 62.5 250 1000 4000 nM_X 	Run 1; Fc 4-1; Cy 3; Sample 1; Conc 3.9 15.6 62.5 250 1000 4000 nM_Y 	Run 1; Fc 4-1; Cy 3; Sample 1; Conc 3.9 15.6 62.5 250 1000 4000 nM; Fitted_X 	Run 1; Fc 4-1; Cy 3; Sample 1; Conc 3.9 15.6 62.5 250 1000 4000 nM; Fitted_Y 	
-15.0000009536743 	0.0767000175947032 	-15.0000009536743 	0 	
-14.9000005722046 	0.0752000206484809 	-14.9000005722046 	0 	
-14.8000011444092 	0.0722000301393564 	-14.8000011444092 	0 	
-14.7000007629395 	0.070899987458688 	-14.7000007629395 	0 	
-14.6000003814697 	0.0597999617129972 	-14.6000003814697 	0 	
-14.5 	0.0616999999547261 	-14.5 	0 	
-14.4000015258789 	0.0626999122177949 	-14.4000015258789 	0 	
-14.3000011444092 	0.0609999755397439 	-14.3000011444092 	0 	
-14.2000007629395 	0.061399924041325 	-14.2000007629395 	0 	
-14.1000003814697 	0.0623999189410824 	-14.1000003814697 	0 	
-14 	0.066000002578221 	-14 	0 	
-13.9000015258789 	0.0497002884876565 	-13.9000015258789 	0 	
-13.8000011444092 	0.0440000914131815 	-13.8000011444092 	0 	
-13.7000007629395 	0.0296001093920495 	-13.7000007629395 	0 	
-13.6000003814697 	0.0184001565030485 	-13.6000003814697 	0 	
-13.5 	0.0417999787350709 	-13.5 	0 	
-13.4000015258789 	0.058600083066267 	-13.4000015258789 	0 	
-13.3000011444092 	0.0620001891147695 	-13.3000011444092 	0 	
-13.2000007629395 	0.0748000655185024 	-13.2000007629395 	0 	
-13.1000003814697 	0.0816001329440041 	-13.1000003814697 	0 	
-13 	0.0924000228915247 	-13 	0 	
-12.9000015258789 	0.0997999676728796 	-12.9000015258789 	0 	
-12.8000011444092 	0.105800043205818 	-12.8000011444092 	0 	
-12.7000007629395 	0.122299906350236 	-12.7000007629395 	0 	
-12.6000003814697 	0.141799840261228 	-12.6000003814697 	0 	
-12.5 	0.154900004483352 	-12.5 	0 	
