Run 1; Fc 5; Cy 3; RAD51; Conc 2.29 6.86 20.58 61.73 185.2 555.6 1667 5000 nM_X 	Run 1; Fc 5; Cy 3; RAD51; Conc 2.29 6.86 20.58 61.73 185.2 555.6 1667 5000 nM_Y 	
-31.5999984741211 	0.307400820121984 	
-31.4999980926514 	0.439599834848195 	
-31.3999977111816 	0.52229882330721 	
-31.2999992370605 	0.553797665077582 	
-31.1999988555908 	0.520497928879195 	
-31.0999984741211 	0.494798307419842 	
-30.9999980926514 	0.478098675012006 	
-30.8999977111816 	0.457898864362505 	
-30.7999992370605 	0.409998799324967 	
-30.6999988555908 	0.369398772905697 	
-30.5999984741211 	0.312898831842176 	
-30.4999980926514 	0.25789889144653 	
-30.3999977111816 	0.207998978803516 	
-30.2999992370605 	0.168799154853332 	
-30.1999988555908 	0.140499519155128 	
-30.0999984741211 	0.120799810883909 	
-29.9999980926514 	0.124299876973964 	
-29.8999977111816 	0.130899878025957 	
-29.7999992370605 	0.143899719903857 	
-29.6999988555908 	0.153999939440837 	
-29.5999984741211 	0.176799907971144 	
-29.4999980926514 	0.201199720380828 	
-29.3999977111816 	0.217599406529189 	
-29.2999992370605 	0.213899540136481 	
-29.1999988555908 	0.21409954061528 	
-29.0999984741211 	0.218099561403506 	
-28.9999980926514 	0.220899536132492 	
-28.8999977111816 	0.225899633787776 	
-28.7999992370605 	0.231499592588079 	
-28.6999988555908 	0.236599631309218 	
-28.5999984741211 	0.240899587057356 	
-28.4999980926514 	0.24539959258982 	
-28.3999977111816 	0.250299647901556 	
-28.2999992370605 	0.253999686621682 	
-28.1999988555908 	0.255199616622122 	
-28.0999984741211 	0.254499641800066 	
-27.9999980926514 	0.255999657820212 	
-27.8999977111816 	0.257599627111631 	
-27.7999992370605 	0.259599560165952 	
-27.6999988555908 	0.25889956264291 	
-27.5999984741211 	0.253499568174448 	
-27.4999980926514 	0.242599587247241 	
-27.3999977111816 	0.220399245641602 	
-27.2999992370605 	0.19760002975454 	
-27.1999988555908 	0.180199662398081 	
-27.0999984741211 	0.15559967536683 	
-26.9999980926514 	0.13199968833942 	
-26.8999977111816 	0.109099310491729 	
-26.7999992370605 	0.0907000356673962 	
-26.6999988555908 	0.070399850843387 	
-26.5999984741211 	0.0592000293727324 	
-26.4999980926514 	0.0573999673833896 	
-26.3999977111816 	0.0523999507895496 	
-26.2999992370605 	0.0473999433525023 	
-26.1999988555908 	0.0463000669478788 	
-26.0999984741211 	0.0466000652304501 	
-25.9999980926514 	0.0452000289915304 	
-25.8999977111816 	0.044599956512684 	
-25.7999992370605 	0.0430999822601734 	
-25.6999988555908 	0.0425999853141548 	
-25.5999984741211 	0.0414000185010082 	
-25.4999980926514 	0.0421000621790881 	
-25.3999977111816 	0.0416999761582701 	
-25.2999992370605 	0.0409999761577637 	
-25.1999988555908 	0.039300056076172 	
-25.0999984741211 	0.0391999835956085 	
-24.9999980926514 	0.0392999835967203 	
-24.8999977111816 	0.0381000167835737 	
-24.7999992370605 	0.0371000167833699 	
-24.6999988555908 	0.0374999971390935 	
-24.5999984741211 	0.0384000574122183 	
-24.4999980926514 	0.0401999954228813 	
-24.3999977111816 	0.042700085828983 	
-24.2999992370605 	0.044499974057544 	
-24.1999988555908 	0.0460999513634306 	
-24.0999984741211 	0.0464000343308726 	
-23.9999980926514 	0.0460999814968091 	
-23.8999977111816 	0.0461999649050995 	
-23.7999992370605 	0.0450999483109626 	
-23.6999988555908 	0.0451000509237929 	
-23.5999984741211 	0.0452000146869977 	
-23.4999980926514 	0.0450000343298598 	
-23.3999977111816 	0.0439000841142843 	
-23.2999992370605 	0.0449999950396887 	
-23.1999988555908 	0.0450000448217907 	
-23.0999984741211 	0.0444000780080387 	
-22.9999980926514 	0.0455000387191831 	
-22.8999977111816 	0.0450000522614573 	
-22.7999992370605 	0.0451999631877698 	
-22.6999988555908 	0.0450999601343938 	
-22.5999984741211 	0.0446999601372227 	
-22.4999980926514 	0.0444000265124487 	
-22.3999977111816 	0.0445000068648369 	
-22.2999992370605 	0.0441999736794969 	
-22.1999988555908 	0.0445999706244038 	
-22.0999984741211 	0.0443000370032678 	
-21.9999980926514 	0.0440999675738567 	
-21.8999977111816 	0.0441999811155256 	
-21.7999992370605 	0.0439999645241187 	
-21.6999988555908 	0.0442000640869082 	
-21.5999984741211 	0.0443000444392965 	
-21.4999980926514 	0.0442999584192876 	
-21.3999977111816 	0.0452000413897622 	
-21.2999992370605 	0.0461000217437686 	
-21.1999988555908 	0.0471000186917081 	
-21.0999984741211 	0.0481000156396476 	
-20.9999980926514 	0.0491000291804085 	
-20.8999977111816 	0.0503000427233928 	
-20.7999992370605 	0.0511000562655681 	
-20.6999988555908 	0.051500053214113 	
-20.5999984741211 	0.0523999807337532 	
-20.4999980926514 	0.0537000471122155 	
-20.3999977111816 	0.0546000274662219 	
-20.2999992370605 	0.0552999746323621 	
-20.1999988555908 	0.0565000576025341 	
-20.0999984741211 	0.0567999881750438 	
-19.9999980926514 	0.0569000047689769 	
-19.8999977111816 	0.0569000213617983 	
-19.7999992370605 	0.0567000213632127 	
-19.6999988555908 	0.0566000576000079 	
-19.5999984741211 	0.0574999715790909 	
-19.4999980926514 	0.0578999881727214 	
-19.3999977111816 	0.0581999715795973 	
-19.2999992370605 	0.0583999746304471 	
-19.1999988555908 	0.059599958036415 	
-19.0999984741211 	0.060299977682007 	
-18.9999980926514 	0.0622000606526854 	
-18.8999977111816 	0.0636000410086126 	
-18.7999992370605 	0.0644000575994141 	
-18.6999988555908 	0.0659999851231987 	
-18.5999984741211 	0.0653999685273448 	
-18.4999980926514 	0.0655999654773041 	
-18.3999977111816 	0.0659000349041889 	
-18.2999992370605 	0.066300034904998 	
-18.1999988555908 	0.067099982068612 	
-18.0999984741211 	0.0672999986636569 	
-17.9999980926514 	0.0694000257499283 	
-17.8999977111816 	0.0693999729155621 	
-17.7999992370605 	0.0687999532674439 	
-17.6999988555908 	0.0702999834065849 	
-17.5999984741211 	0.070599930571916 	
-17.4999980926514 	0.0710999502189225 	
-17.3999977111816 	0.0707999895093963 	
-17.2999992370605 	0.0693999624236312 	
-17.1999988555908 	0.0687999519323057 	
-17.0999984741211 	0.0689999549867935 	
-16.9999980926514 	0.0692999549864908 	
-16.8999977111816 	0.0698999715787068 	
-16.7999992370605 	0.0704999685294752 	
-16.6999988555908 	0.071600084684178 	
-16.5999984741211 	0.0748999563220423 	
-16.4999980926514 	0.0749999895087967 	
-16.3999977111816 	0.0783999999985099 	
-16.2999992370605 	0.0760999471640389 	
-16.1999988555908 	0.0763999668124598 	
-16.0999984741211 	0.0761000331876858 	
-15.9999980926514 	0.0769000301370397 	
-15.8999977111816 	0.075399917030154 	
-15.7999992370605 	0.0725999685273564 	
-15.6999988555908 	0.0684999204640917 	
-15.5999984741211 	0.0700999763466825 	
-15.4999980926514 	0.0718999990458542 	
-15.3999977111816 	0.0754000383385574 	
-15.2999992370605 	0.0768999689098564 	
-15.1999988555908 	0.076599955365964 	
-15.0999984741211 	0.0768000579810177 	
-14.9999980926514 	0.0757999553679838 	
-14.8999977111816 	0.0771999719618179 	
-14.7999992370605 	0.0775000051507959 	
-14.6999988555908 	0.0775999086363299 	
-14.5999984741211 	0.0708999662383576 	
-14.4999980926514 	0.0742999195099401 	
-14.3999977111816 	0.0694999120714783 	
-14.2999992370605 	0.0643999906533281 	
-14.1999988555908 	0.0639000495903019 	
-14.0999984741211 	0.0658998744947894 	
-13.9999980926514 	0.0602999456386897 	
-13.8999977111816 	0.05370001373376 	
-13.7999992370605 	0.0408000530223944 	
-13.6999988555908 	0.0433999670021876 	
-13.5999984741211 	0.0418003608683648 	
-13.4999980926514 	0.0563000024776557 	
-13.3999977111816 	0.0526000492100138 	
-13.2999992370605 	0.0541001365636475 	
-13.1999988555908 	0.0302005422599905 	
-13.0999984741211 	0.0543995525367791 	
-12.9999980926514 	0.0118001602168079 	
-12.8999977111816 	0.0255013549794967 	
-12.7999992370605 	0.0551021270730416 	
-12.6999988555908 	0.0485017566679744 	
-12.5999984741211 	0.0428016511905298 	
-12.4999980926514 	0.027603170965449 	
-12.3999977111816 	0.160704696751054 	
-12.2999992370605 	0.282004181670345 	
-12.1999988555908 	0.150503995228064 	
-12.0999984741211 	0.00520378005603561 	
-11.9999980926514 	-0.0499985174901667 	
-11.8999977111816 	0.0409999943440198 	
-11.7999992370605 	0.0438997955498053 	
-11.6999988555908 	0.0240998697736359 	
-11.5999984741211 	0.0146000117129006 	
-11.4999980926514 	0.0142999585368671 	
-11.3999977111816 	0.00800002188043436 	
-11.2999992370605 	0.00840000138487085 	
-11.1999988555908 	0.00969996396088391 	
-11.0999984741211 	0.00620001189236064 	
-10.9999980926514 	0.00470002391375601 	
-10.8999977111816 	0.00450002915385994 	
-10.7999992370605 	0.00640000052953837 	
-10.6999988555908 	0.00700001543009421 	
-10.5999984741211 	0.0102000140723248 	
-10.4999980926514 	0.0145000221964438 	
-10.3999977111816 	0.0187000164332858 	
-10.2999992370605 	0.0203000093169976 	
-10.1999988555908 	0.0212999898394628 	
-10.0999984741211 	0.0212000614701537 	
-9.99999809265137 	0.0221999927052821 	
-9.89999771118164 	0.0210999971095589 	
-9.79999923706055 	0.0211999805142113 	
-9.69999885559082 	0.0217999710366712 	
-9.59999847412109 	0.0221999774803407 	
-9.49999809265137 	0.0204999795205367 	
-9.39999771118164 	0.0194999646228098 	
-9.29999923706055 	0.0170999585388927 	
-9.19999885559082 	0.0138999622759002 	
-9.09999847412109 	0.0121999544971914 	
-8.99999809265137 	0.0111999660257425 	
-8.89999771118164 	0.00849998211924685 	
-8.79999923706055 	0.00719999296416063 	
-8.69999885559082 	0.00619996384193655 	
-8.59999847412109 	0.00469996334140887 	
-8.49999809265137 	0.00379998519565561 	
-8.39999771118164 	0.00369998469250277 	
-8.29999923706055 	0.00349998046294786 	
-8.19999885559082 	0.00299998682021396 	
-8.09999847412109 	0.00169999825448031 	
-7.99999809265137 	0.00109998631523922 	
-7.89999771118164 	0.000199986574443756 	
-7.79999923706055 	9.99635485641193E-05 	
-7.69999885559082 	-0.000999994110316038 	
-7.59999847412109 	-0.000100013243354624 	
-7.49999809265137 	-0.000500015314173652 	
-7.39999771118164 	-0.0016000055729819 	
-7.29999923706055 	-0.00089999807823915 	
-7.19999885559082 	0.000699986849213019 	
-7.09999847412109 	-1.33586581796408E-08 	
-6.99999809265137 	-0.000100000062957406 	
-6.89999771118164 	0.000299988529150141 	
-6.79999923706055 	-5.7953002396971E-09 	
-6.69999885559082 	0.000699986565450672 	
-6.59999847412109 	0.000399994274630444 	
-6.49999809265137 	0.000299996179819573 	
-6.39999771118164 	0.000799979057774181 	
-6.29999923706055 	0.000699992364388891 	
-6.19999885559082 	0.00129997520446423 	
-6.09999847412109 	0.000499984744237736 	
-5.99999809265137 	-0.000200022976059699 	
-5.89999771118164 	-0.00190002279850887 	
-5.79999923706055 	-0.0042000324028777 	
-5.69999885559082 	-0.00640003231092123 	
-5.59999847412109 	-0.0080000340785773 	
-5.49999809265137 	-0.00970003008842468 	
-5.39999771118164 	-0.010600059034914 	
-5.29999923706055 	-0.0122000267620024 	
-5.19999885559082 	-0.0124000327668909 	
-5.09999847412109 	-0.0140000112514826 	
-4.99999809265137 	-0.0153999916037719 	
-4.89999771118164 	-0.0163000164975529 	
-4.79999923706055 	-0.0162000168347731 	
-4.69999885559082 	-0.0168000004014175 	
-4.59999847412109 	-0.0155999892267573 	
-4.49999809265137 	-0.0130999902467011 	
-4.39999771118164 	-0.0113999687455362 	
-4.29999923706055 	-0.010099980776431 	
-4.19999885559082 	-0.00959998061080114 	
-4.09999847412109 	-0.00710000745675643 	
-3.99999809265137 	-0.00520000398319098 	
-3.89999771118164 	-0.00479994683337281 	
-3.79999923706055 	-0.00289989850352868 	
-3.69999885559082 	0.00350030716435867 	
-3.59999847412109 	0.0179003277771699 	
-3.49999809265137 	0.0239002780690498 	
-3.39999771118164 	0.0217002439567295 	
-3.29999923706055 	0.0200002184865298 	
-3.19999885559082 	0.0178002102948085 	
-3.09999847412109 	0.0185002136240655 	
-2.99999809265137 	0.0184001796951634 	
-2.89999771118164 	0.0199002104636747 	
-2.79999923706055 	0.0228001806026441 	
-2.69999885559082 	0.0233001832602895 	
-2.59999847412109 	0.0261001893049979 	
-2.49999809265137 	0.0281001533512608 	
-2.39999771118164 	0.0262001546616375 	
-2.29999923706055 	0.0242002900849911 	
-2.19999885559082 	0.0269002608765732 	
-2.09999847412109 	0.0302002726530191 	
-1.99999809265137 	0.031200369096041 	
-1.89999771118164 	0.0432002091401955 	
-1.79999923706055 	0.034200367234007 	
-1.69999885559082 	0.0270004887097457 	
-1.59999847412109 	0.0255005414001062 	
-1.49999809265137 	0.0150005818832142 	
-1.39999771118164 	0.0282995633606333 	
-1.29999923706055 	0.0331997627254168 	
-1.19999885559082 	0.0331997627254168 	
-1.09999847412109 	0.0331997627254168 	
-0.999998092651367 	0.0331993334766594 	
-0.899997711181641 	0.0331997627254168 	
-0.799999237060547 	0.0338996244427108 	
-0.69999885559082 	 	
-0.599998474121094 	 	
-0.499998092651367 	 	
-0.399997711181641 	 	
-0.299999237060547 	 	
-0.19999885559082 	 	
-0.0999984741210938 	 	
0 	 	
0.100002288818359 	 	
0.200000762939453 	 	
0.300003051757813 	 	
0.400001525878906 	 	
0.5 	 	
0.600002288818359 	 	
0.700000762939453 	 	
0.800003051757813 	 	
0.900001525878906 	 	
1 	 	
1.10000228881836 	 	
1.20000076293945 	 	
1.30000305175781 	 	
1.40000152587891 	 	
1.5 	 	
1.60000228881836 	 	
1.70000076293945 	 	
1.80000305175781 	3.04119930610614 	
1.90000152587891 	3.04299958534102 	
2 	3.05649969177102 	
2.10000228881836 	3.0843998687742 	
2.20000076293945 	3.08799962005651 	
2.30000305175781 	3.09149987220735 	
2.40000152587891 	3.11499981918314 	
2.5 	3.11499981918314 	
2.60000228881836 	3.12249998550396 	
2.70000076293945 	3.12539997978092 	
2.80000305175781 	3.14159962692065 	
2.90000152587891 	3.13469989318764 	
3 	3.13989997482349 	
3.10000228881836 	3.14349982719432 	
3.20000076293945 	3.13929990920951 	
3.30000305175781 	3.1506997886645 	
3.40000152587891 	3.15199971046241 	
3.5 	3.1483999916054 	
3.60000228881836 	3.15029983482236 	
3.70000076293945 	3.15839981689351 	
3.80000305175781 	3.15639981727509 	
3.90000152587891 	3.15889993514793 	
4 	3.15909995040784 	
4.10000228881836 	3.16099999885409 	
4.20000076293945 	3.16399987220575 	
4.30000305175781 	3.16909985122766 	
4.40000152587891 	3.16609990882716 	
4.5 	3.16729991798275 	
4.60000228881836 	3.16889992713914 	
4.70000076293945 	3.17119997253394 	
4.80000305175781 	3.17609998473927 	
4.90000152587891 	3.17689986419646 	
5 	3.17579981918243 	
5.10000228881836 	3.17689986763071 	
5.20000076293945 	3.17579985580232 	
5.30000305175781 	3.17449991035392 	
5.40000152587891 	3.17809982299877 	
5.5 	3.17860000724613 	
5.60000228881836 	3.17729995612899 	
5.70000076293945 	3.17979986572027 	
5.80000305175781 	3.17989987793044 	
5.90000152587891 	3.17970002899165 	
6 	3.18090003814723 	
6.10000228881836 	3.18280001411404 	
6.20000076293945 	3.18409992065426 	
6.30000305175781 	3.18419993591306 	
6.40000152587891 	3.18639998130675 	
6.5 	3.18839982147256 	
6.60000228881836 	3.1889999393461 	
6.70000076293945 	3.19129998474091 	
6.80000305175781 	3.19280006332338 	
6.90000152587891 	3.1945000392916 	
7 	3.19509984626711 	
7.10000228881836 	3.19599999427737 	
7.20000076293945 	3.19619993705783 	
7.30000305175781 	3.19619988288832 	
7.40000152587891 	3.19579986190729 	
7.5 	3.19559984092484 	
7.60000228881836 	3.19709991951095 	
7.70000076293945 	3.19910006446662 	
7.80000305175781 	3.19960000724677 	
7.90000152587891 	3.20179998016465 	
8 	3.2030999530798 	
8.10000228881836 	3.2050999591811 	
8.20000076293945 	3.20629993209877 	
8.30000305175781 	3.20859986877258 	
8.40000152587891 	3.21000008010742 	
8.5 	3.2111998840337 	
8.60000228881836 	3.21319985694936 	
8.70000076293945 	3.21430003509522 	
8.80000305175781 	3.21599990539471 	
8.90000152587891 	3.21739991149661 	
9 	3.21840005645572 	
9.10000228881836 	3.22010002937168 	
9.20000076293945 	3.22229989967309 	
9.30000305175781 	3.22440004158125 	
9.40000152587891 	3.22579987869176 	
9.5 	3.22799991798456 	
9.60000228881836 	3.23010005988908 	
9.70000076293945 	3.23199989700151 	
9.80000305175781 	3.23330003890806 	
9.90000152587891 	3.23439994239743 	
10 	3.23569991531258 	
10.1000022888184 	3.23720002403206 	
10.2000007629395 	3.2393999607084 	
10.3000030517578 	3.24129989738503 	
10.4000015258789 	3.24239990348724 	
10.5 	3.24399990959137 	
10.6000022888184 	3.24559988250621 	
10.7000007629395 	3.24730005760284 	
10.8000030517578 	3.24910006370555 	
10.9000015258789 	3.25099996719291 	
11 	3.25270003967307 	
11.1000022888184 	3.2543000457772 	
11.2000007629395 	3.25609991302554 	
11.3000030517578 	3.25759991607629 	
11.4000015258789 	3.25979991912754 	
11.5 	3.26189995841924 	
11.6000022888184 	3.26449989204411 	
11.7000007629395 	3.26690003089971 	
11.8000030517578 	3.26869993133369 	
11.9000015258789 	3.27030003700202 	
12 	3.27169994049109 	
12.1000022888184 	3.27409997673021 	
12.2000007629395 	3.27679987716692 	
12.3000030517578 	3.27939991340463 	
12.4000015258789 	3.28179991645811 	
12.5 	3.28379991951078 	
12.6000022888184 	3.28639998893777 	
12.7000007629395 	3.28869988937367 	
12.8000030517578 	3.29099992561169 	
12.9000015258789 	3.29320009765433 	
13 	3.29560006446627 	
13.1000022888184 	3.2981000644686 	
13.2000007629395 	3.30039999809014 	
13.3000030517578 	3.30320003128145 	
13.4000015258789 	3.3055999286662 	
13.5 	3.30900009765537 	
13.6000022888184 	3.31180009765376 	
13.7000007629395 	3.31470006141535 	
13.8000030517578 	3.31849991951094 	
13.9000015258789 	3.32249998283442 	
14 	3.32599997978105 	
14.1000022888184 	3.32990000991776 	
14.2000007629395 	3.33350000686551 	
14.3000030517578 	3.33660007324215 	
14.4000015258789 	3.34040010337776 	
14.5 	3.34430003089801 	
14.6000022888184 	3.34810002784798 	
14.7000007629395 	3.35130012741138 	
14.8000030517578 	3.35440002174437 	
14.9000015258789 	3.35710002174164 	
15 	3.36019998550182 	
15.1000022888184 	3.36350004882843 	
15.2000007629395 	3.36739997634868 	
